id,query_string,repository_id,repository_url,project_url,version,type,title,description,language,doi,upload_date,download_date,download_repository_folder,download_project_folder,download_version_folder,download_method
325,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/RXENFC/CCL0KK&version=1.0,,QDA_PROJECT,Informasjonsskriv_MAKER_2023_elever.pdf,"The primary objective of this project was to analyse creative maker-centered learning and pedagogical practices for systematically educating creativity in primary and secondary schools, and to develop scientific knowledge on accessible educational practices that cultivated learners’ creativity and innovation capabilities to help bridge the ingenuity gap in future education. The secondary objectives were to: (1) enhance knowledge of how creativity was deliberately educated in school makerspaces and how maker-centered learning supported the development of creative capabilities and digital competences; (2) develop knowledge of how maker-centered learning could be applied in pedagogical practices to systematically educate creativity and innovation in basic education; and (3) generate knowledge on how teachers could effectively facilitate and scaffold students’ innovation processes in maker-centered projects. The project results demonstrated how design and creativity could be systematically integrated into regular educational practices. Maker-centered learning proved applicable across educational levels and generated actionable pedagogical models that contributed to the advancement of STEAM education and the professional development of teachers in STEAM subjects.",,https://doi.org/10.18710/RXENFC,2026,2026-04-17T21:34:29.949888+00:00,dataverse,doi_10.18710_RXENFC_CCL0KK,,SCRAPING
326,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/RXENFC/DDTQLR&version=1.0,,QDA_PROJECT,Informasjonsskriv_MAKER_2023_Laerere.pdf,"The primary objective of this project was to analyse creative maker-centered learning and pedagogical practices for systematically educating creativity in primary and secondary schools, and to develop scientific knowledge on accessible educational practices that cultivated learners’ creativity and innovation capabilities to help bridge the ingenuity gap in future education. The secondary objectives were to: (1) enhance knowledge of how creativity was deliberately educated in school makerspaces and how maker-centered learning supported the development of creative capabilities and digital competences; (2) develop knowledge of how maker-centered learning could be applied in pedagogical practices to systematically educate creativity and innovation in basic education; and (3) generate knowledge on how teachers could effectively facilitate and scaffold students’ innovation processes in maker-centered projects. The project results demonstrated how design and creativity could be systematically integrated into regular educational practices. Maker-centered learning proved applicable across educational levels and generated actionable pedagogical models that contributed to the advancement of STEAM education and the professional development of teachers in STEAM subjects.",,https://doi.org/10.18710/RXENFC,2026,2026-04-17T21:34:32.115080+00:00,dataverse,doi_10.18710_RXENFC_DDTQLR,,SCRAPING
327,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/RXENFC/AFKRIL&version=1.0,,QDA_PROJECT,Intervjuguide_elever_og_laerere_tekstil.pdf,"The primary objective of this project was to analyse creative maker-centered learning and pedagogical practices for systematically educating creativity in primary and secondary schools, and to develop scientific knowledge on accessible educational practices that cultivated learners’ creativity and innovation capabilities to help bridge the ingenuity gap in future education. The secondary objectives were to: (1) enhance knowledge of how creativity was deliberately educated in school makerspaces and how maker-centered learning supported the development of creative capabilities and digital competences; (2) develop knowledge of how maker-centered learning could be applied in pedagogical practices to systematically educate creativity and innovation in basic education; and (3) generate knowledge on how teachers could effectively facilitate and scaffold students’ innovation processes in maker-centered projects. The project results demonstrated how design and creativity could be systematically integrated into regular educational practices. Maker-centered learning proved applicable across educational levels and generated actionable pedagogical models that contributed to the advancement of STEAM education and the professional development of teachers in STEAM subjects.",,https://doi.org/10.18710/RXENFC,2026,2026-04-17T21:34:34.365150+00:00,dataverse,doi_10.18710_RXENFC_AFKRIL,,SCRAPING
328,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/RXENFC/U2E1JE&version=1.0,,QDA_PROJECT,Intervjuguide_WP1.pdf,"The primary objective of this project was to analyse creative maker-centered learning and pedagogical practices for systematically educating creativity in primary and secondary schools, and to develop scientific knowledge on accessible educational practices that cultivated learners’ creativity and innovation capabilities to help bridge the ingenuity gap in future education. The secondary objectives were to: (1) enhance knowledge of how creativity was deliberately educated in school makerspaces and how maker-centered learning supported the development of creative capabilities and digital competences; (2) develop knowledge of how maker-centered learning could be applied in pedagogical practices to systematically educate creativity and innovation in basic education; and (3) generate knowledge on how teachers could effectively facilitate and scaffold students’ innovation processes in maker-centered projects. The project results demonstrated how design and creativity could be systematically integrated into regular educational practices. Maker-centered learning proved applicable across educational levels and generated actionable pedagogical models that contributed to the advancement of STEAM education and the professional development of teachers in STEAM subjects.",,https://doi.org/10.18710/RXENFC,2026,2026-04-17T21:34:36.421357+00:00,dataverse,doi_10.18710_RXENFC_U2E1JE,,SCRAPING
329,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/RXENFC/CORST3&version=1.0,,QDA_PROJECT,MAKER_Del_II_Observasjonsskjema.pdf,"The primary objective of this project was to analyse creative maker-centered learning and pedagogical practices for systematically educating creativity in primary and secondary schools, and to develop scientific knowledge on accessible educational practices that cultivated learners’ creativity and innovation capabilities to help bridge the ingenuity gap in future education. The secondary objectives were to: (1) enhance knowledge of how creativity was deliberately educated in school makerspaces and how maker-centered learning supported the development of creative capabilities and digital competences; (2) develop knowledge of how maker-centered learning could be applied in pedagogical practices to systematically educate creativity and innovation in basic education; and (3) generate knowledge on how teachers could effectively facilitate and scaffold students’ innovation processes in maker-centered projects. The project results demonstrated how design and creativity could be systematically integrated into regular educational practices. Maker-centered learning proved applicable across educational levels and generated actionable pedagogical models that contributed to the advancement of STEAM education and the professional development of teachers in STEAM subjects.",,https://doi.org/10.18710/RXENFC,2026,2026-04-17T21:34:38.511481+00:00,dataverse,doi_10.18710_RXENFC_CORST3,,SCRAPING
330,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/RXENFC/KIOEDQ&version=1.0,,QDA_PROJECT,MAKER_Del_I_Observasjonsskjema.pdf,"The primary objective of this project was to analyse creative maker-centered learning and pedagogical practices for systematically educating creativity in primary and secondary schools, and to develop scientific knowledge on accessible educational practices that cultivated learners’ creativity and innovation capabilities to help bridge the ingenuity gap in future education. The secondary objectives were to: (1) enhance knowledge of how creativity was deliberately educated in school makerspaces and how maker-centered learning supported the development of creative capabilities and digital competences; (2) develop knowledge of how maker-centered learning could be applied in pedagogical practices to systematically educate creativity and innovation in basic education; and (3) generate knowledge on how teachers could effectively facilitate and scaffold students’ innovation processes in maker-centered projects. The project results demonstrated how design and creativity could be systematically integrated into regular educational practices. Maker-centered learning proved applicable across educational levels and generated actionable pedagogical models that contributed to the advancement of STEAM education and the professional development of teachers in STEAM subjects.",,https://doi.org/10.18710/RXENFC,2026,2026-04-17T21:34:40.715049+00:00,dataverse,doi_10.18710_RXENFC_KIOEDQ,,SCRAPING
331,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/RXENFC/FUDDOW&version=1.0,,QDA_PROJECT,Observasjonsskjema_tekstil.pdf,"The primary objective of this project was to analyse creative maker-centered learning and pedagogical practices for systematically educating creativity in primary and secondary schools, and to develop scientific knowledge on accessible educational practices that cultivated learners’ creativity and innovation capabilities to help bridge the ingenuity gap in future education. The secondary objectives were to: (1) enhance knowledge of how creativity was deliberately educated in school makerspaces and how maker-centered learning supported the development of creative capabilities and digital competences; (2) develop knowledge of how maker-centered learning could be applied in pedagogical practices to systematically educate creativity and innovation in basic education; and (3) generate knowledge on how teachers could effectively facilitate and scaffold students’ innovation processes in maker-centered projects. The project results demonstrated how design and creativity could be systematically integrated into regular educational practices. Maker-centered learning proved applicable across educational levels and generated actionable pedagogical models that contributed to the advancement of STEAM education and the professional development of teachers in STEAM subjects.",,https://doi.org/10.18710/RXENFC,2026,2026-04-17T21:34:42.905126+00:00,dataverse,doi_10.18710_RXENFC_FUDDOW,,SCRAPING
332,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/XNWZIC/XYHCZS&version=1.0,,QDA_PROJECT,00_README.txt,"This dataset belongs to the Francis-99 workshop series for open data. Francis-99 is a series of three workshops, which provides an open access of the complete design and experimental data of a model Francis turbine. It is an open platform for young researchers/students and gives the possibility of exploring their capabilities/skills in numerical modelling. The researchers can use these data and conduct state-of-the-art numerical studies by applying different tools and techniques. The dataset belongs to the engineering category of renewable energy, hydropower, Francis turbine. The data were collected at the Waterpower laboratory, NTNU during 2016 - 2017. Data for the third Francis-99 Workshop belongs to the fluid structure interactions (FSI). Two cases related to the fluid structure interactions are provided. The first case belongs to the Francis-99 turbine and the second case belongs to hydrofoil. Simulations of fluid structure interactions are challenging therefore two cases are provided to study both applied physics and fundamental physics. We do not provide mesh for this workshop since mesh for the Francis-99 turbine is already provided during the first and second workshops. The user can create the mesh of their choice in hydrofoil for the FSI simulations.",,https://doi.org/10.18710/XNWZIC,2026,2026-04-17T21:34:45.093579+00:00,dataverse,doi_10.18710_XNWZIC_XYHCZS,,SCRAPING
333,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/XNWZIC/SQ891F&version=1.0,,QDA_PROJECT,01_Francis_99_Workshop_3.pdf,"This dataset belongs to the Francis-99 workshop series for open data. Francis-99 is a series of three workshops, which provides an open access of the complete design and experimental data of a model Francis turbine. It is an open platform for young researchers/students and gives the possibility of exploring their capabilities/skills in numerical modelling. The researchers can use these data and conduct state-of-the-art numerical studies by applying different tools and techniques. The dataset belongs to the engineering category of renewable energy, hydropower, Francis turbine. The data were collected at the Waterpower laboratory, NTNU during 2016 - 2017. Data for the third Francis-99 Workshop belongs to the fluid structure interactions (FSI). Two cases related to the fluid structure interactions are provided. The first case belongs to the Francis-99 turbine and the second case belongs to hydrofoil. Simulations of fluid structure interactions are challenging therefore two cases are provided to study both applied physics and fundamental physics. We do not provide mesh for this workshop since mesh for the Francis-99 turbine is already provided during the first and second workshops. The user can create the mesh of their choice in hydrofoil for the FSI simulations.",,https://doi.org/10.18710/XNWZIC,2026,2026-04-17T21:34:47.058813+00:00,dataverse,doi_10.18710_XNWZIC_SQ891F,,SCRAPING
334,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/XNWZIC/UX7K4A&version=1.0,,QDA_PROJECT,f99w3_cad_hfoil_igs.zip,"This dataset belongs to the Francis-99 workshop series for open data. Francis-99 is a series of three workshops, which provides an open access of the complete design and experimental data of a model Francis turbine. It is an open platform for young researchers/students and gives the possibility of exploring their capabilities/skills in numerical modelling. The researchers can use these data and conduct state-of-the-art numerical studies by applying different tools and techniques. The dataset belongs to the engineering category of renewable energy, hydropower, Francis turbine. The data were collected at the Waterpower laboratory, NTNU during 2016 - 2017. Data for the third Francis-99 Workshop belongs to the fluid structure interactions (FSI). Two cases related to the fluid structure interactions are provided. The first case belongs to the Francis-99 turbine and the second case belongs to hydrofoil. Simulations of fluid structure interactions are challenging therefore two cases are provided to study both applied physics and fundamental physics. We do not provide mesh for this workshop since mesh for the Francis-99 turbine is already provided during the first and second workshops. The user can create the mesh of their choice in hydrofoil for the FSI simulations.",,https://doi.org/10.18710/XNWZIC,2026,2026-04-17T21:34:50.674510+00:00,dataverse,doi_10.18710_XNWZIC_UX7K4A,,SCRAPING
335,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/XNWZIC/LNKAMQ&version=1.0,,QDA_PROJECT,f99w3_cad_hfoil_parasolid.zip,"This dataset belongs to the Francis-99 workshop series for open data. Francis-99 is a series of three workshops, which provides an open access of the complete design and experimental data of a model Francis turbine. It is an open platform for young researchers/students and gives the possibility of exploring their capabilities/skills in numerical modelling. The researchers can use these data and conduct state-of-the-art numerical studies by applying different tools and techniques. The dataset belongs to the engineering category of renewable energy, hydropower, Francis turbine. The data were collected at the Waterpower laboratory, NTNU during 2016 - 2017. Data for the third Francis-99 Workshop belongs to the fluid structure interactions (FSI). Two cases related to the fluid structure interactions are provided. The first case belongs to the Francis-99 turbine and the second case belongs to hydrofoil. Simulations of fluid structure interactions are challenging therefore two cases are provided to study both applied physics and fundamental physics. We do not provide mesh for this workshop since mesh for the Francis-99 turbine is already provided during the first and second workshops. The user can create the mesh of their choice in hydrofoil for the FSI simulations.",,https://doi.org/10.18710/XNWZIC,2026,2026-04-17T21:34:53.046365+00:00,dataverse,doi_10.18710_XNWZIC_LNKAMQ,,SCRAPING
336,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/XNWZIC/UUDZIH&version=1.0,,QDA_PROJECT,f99w3_cad_hfoil_stl.zip,"This dataset belongs to the Francis-99 workshop series for open data. Francis-99 is a series of three workshops, which provides an open access of the complete design and experimental data of a model Francis turbine. It is an open platform for young researchers/students and gives the possibility of exploring their capabilities/skills in numerical modelling. The researchers can use these data and conduct state-of-the-art numerical studies by applying different tools and techniques. The dataset belongs to the engineering category of renewable energy, hydropower, Francis turbine. The data were collected at the Waterpower laboratory, NTNU during 2016 - 2017. Data for the third Francis-99 Workshop belongs to the fluid structure interactions (FSI). Two cases related to the fluid structure interactions are provided. The first case belongs to the Francis-99 turbine and the second case belongs to hydrofoil. Simulations of fluid structure interactions are challenging therefore two cases are provided to study both applied physics and fundamental physics. We do not provide mesh for this workshop since mesh for the Francis-99 turbine is already provided during the first and second workshops. The user can create the mesh of their choice in hydrofoil for the FSI simulations.",,https://doi.org/10.18710/XNWZIC,2026,2026-04-17T21:34:55.209827+00:00,dataverse,doi_10.18710_XNWZIC_UUDZIH,,SCRAPING
337,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/XNWZIC/FOCSKP&version=1.0,,QDA_PROJECT,f99w3_cad_hfoil_stp.zip,"This dataset belongs to the Francis-99 workshop series for open data. Francis-99 is a series of three workshops, which provides an open access of the complete design and experimental data of a model Francis turbine. It is an open platform for young researchers/students and gives the possibility of exploring their capabilities/skills in numerical modelling. The researchers can use these data and conduct state-of-the-art numerical studies by applying different tools and techniques. The dataset belongs to the engineering category of renewable energy, hydropower, Francis turbine. The data were collected at the Waterpower laboratory, NTNU during 2016 - 2017. Data for the third Francis-99 Workshop belongs to the fluid structure interactions (FSI). Two cases related to the fluid structure interactions are provided. The first case belongs to the Francis-99 turbine and the second case belongs to hydrofoil. Simulations of fluid structure interactions are challenging therefore two cases are provided to study both applied physics and fundamental physics. We do not provide mesh for this workshop since mesh for the Francis-99 turbine is already provided during the first and second workshops. The user can create the mesh of their choice in hydrofoil for the FSI simulations.",,https://doi.org/10.18710/XNWZIC,2026,2026-04-17T21:34:57.256400+00:00,dataverse,doi_10.18710_XNWZIC_FOCSKP,,SCRAPING
338,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/XNWZIC/WL26NY&version=1.0,,QDA_PROJECT,f99w3_cad_runner_stp.zip,"This dataset belongs to the Francis-99 workshop series for open data. Francis-99 is a series of three workshops, which provides an open access of the complete design and experimental data of a model Francis turbine. It is an open platform for young researchers/students and gives the possibility of exploring their capabilities/skills in numerical modelling. The researchers can use these data and conduct state-of-the-art numerical studies by applying different tools and techniques. The dataset belongs to the engineering category of renewable energy, hydropower, Francis turbine. The data were collected at the Waterpower laboratory, NTNU during 2016 - 2017. Data for the third Francis-99 Workshop belongs to the fluid structure interactions (FSI). Two cases related to the fluid structure interactions are provided. The first case belongs to the Francis-99 turbine and the second case belongs to hydrofoil. Simulations of fluid structure interactions are challenging therefore two cases are provided to study both applied physics and fundamental physics. We do not provide mesh for this workshop since mesh for the Francis-99 turbine is already provided during the first and second workshops. The user can create the mesh of their choice in hydrofoil for the FSI simulations.",,https://doi.org/10.18710/XNWZIC,2026,2026-04-17T21:34:59.442892+00:00,dataverse,doi_10.18710_XNWZIC_WL26NY,,SCRAPING
339,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/XNWZIC/4SWESY&version=1.0,,QDA_PROJECT,f99w3_exp_excitation.zip,"This dataset belongs to the Francis-99 workshop series for open data. Francis-99 is a series of three workshops, which provides an open access of the complete design and experimental data of a model Francis turbine. It is an open platform for young researchers/students and gives the possibility of exploring their capabilities/skills in numerical modelling. The researchers can use these data and conduct state-of-the-art numerical studies by applying different tools and techniques. The dataset belongs to the engineering category of renewable energy, hydropower, Francis turbine. The data were collected at the Waterpower laboratory, NTNU during 2016 - 2017. Data for the third Francis-99 Workshop belongs to the fluid structure interactions (FSI). Two cases related to the fluid structure interactions are provided. The first case belongs to the Francis-99 turbine and the second case belongs to hydrofoil. Simulations of fluid structure interactions are challenging therefore two cases are provided to study both applied physics and fundamental physics. We do not provide mesh for this workshop since mesh for the Francis-99 turbine is already provided during the first and second workshops. The user can create the mesh of their choice in hydrofoil for the FSI simulations.",,https://doi.org/10.18710/XNWZIC,2026,2026-04-17T21:35:01.822264+00:00,dataverse,doi_10.18710_XNWZIC_4SWESY,,SCRAPING
340,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/RULYMP/LNHNTU&version=1.2,,QDA_PROJECT,00_readme_causal-subordinators.txt,"The dataset supports the research article ""Salience-simplification strategy to markedness of causal subordinators: The case of “because” and “since” in argumentative essays"". In total, the dataset marks features of 976 causal adverbial subordinations retrieved from student argumentative essays.Data points were extracted from three corpora. Specifically, all essays in NESSIE (Native English Speakers’ Similarly or Identically-prompted Essays, created by Xu Jiajin, 781 essays; 291,911 tokens) and argumentative essays in LOCNESS (the Louvain Corpus of Native English Essays, created by Granger, 323 essays; 230,138 tokens) were selected. Native argumentative essays from BAWE’s (British Academic Written English, created by Hilary Nesi) Arts and Humanities disciplinary group were chosen (512 essays; 1,360,932 tokens). In total, 1,616 essays comprising 1,882,981 tokens were examined. The dataset comprises 976 datapoints of causal subordinations conjoined by ""because"" and ""since"" in students' argumentative essays--488 data points of all ""since"" subordinations, and 488 randomly selected ""because"" subordinations. On these data points, ten contextual features that are potential predictors of people's choices between causal subordinators ""because"" and ""since"" were annotated. The ten contextual features annotated are ""position"", ""separation"", ""embeddedness"", ""initial adverbials"", ""sub-clause"", ""de-ranking"", ""clause-length ratio"", ""hedging terms"", ""clausal relationship"", and ""bridging"".  Overall fourteen variables including ten contetual features are annotated:  (1) ""No."" is the ID of each data point(this is one ID marker); (2) ""subordinator"" marks the logical subordinators (this categorical variable has two values: ""because"" and ""since"");  (3) ""position"" marks the logical adverbial clause positions compared with the main clause (this categorical variable has two values: ""preposed"" or ""postposed"");  (4) ""sep"" indicates whether a separating punctuation mark exists between the subordinate and main clauses(this categorical variable has two values: ""YES"" or ""NO""); (5) ""embeddedness"" indicates whether a complex sentence is embedded in a larger comlex sentence(this categorical variable has two values: ""YES"" or ""NO"");  (6) ""ini.adv"" denotes whether an initial adverbial exists in the causal subordination(this categorical variable has two values: ""YES"" or ""NO""); (7) ""sub-clau"" indicates whether the causal subordinate contains sub-clauses of any type(this categorical variable has two values: ""YES"" or ""NO""); (8) ""deranking"" indicates whether the predicate of the subordinate clause is complete(this categorical variable has two values: ""YES"" or ""NO"");  (9) ""sub.main.ratio"" is the length ratio of the subordinate and main clauses in terms of word count (this numerical variable is converted into ln value for better interpretation);  (10) ""hedging"" indicates whether a hedging term exists in the subordinate clause(this categorical variable has two values: ""YES"" or ""NO"");  (11) ""clau.rel"" denotes the interclausal relationships on the general level(this categorical variable has two values: ""direct"" or ""indirect""); (12) ""spc.clau.rel2"" denotes the interclausal relationships on the secondary level(this categorical variable has five values: ""im"", ""rm"", ""asst"", ""inpr"", and ""sugg""); (13) ""bridging"" indicates whether the subordinate clause contains any information referring back to the preceding clause(this categorical variable has two values: ""YES"" or ""NO""); (14) ""source"" shows specific corpora the data points come from (this categorical variable has three values: ""NESSIE"", ""LOCNESS"", or ""BAWE"") ; This dataset was constructed to explore contextual features that discriminate between causal subordinators of ""because"" and ""since"" and to rank the effective features.",,https://doi.org/10.18710/RULYMP,2022,2026-04-17T21:35:03.771702+00:00,dataverse,doi_10.18710_RULYMP_LNHNTU,,SCRAPING
341,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/RULYMP/8LS73Q&version=1.2,,QDA_PROJECT,corpus_processing.R,"The dataset supports the research article ""Salience-simplification strategy to markedness of causal subordinators: The case of “because” and “since” in argumentative essays"". In total, the dataset marks features of 976 causal adverbial subordinations retrieved from student argumentative essays.Data points were extracted from three corpora. Specifically, all essays in NESSIE (Native English Speakers’ Similarly or Identically-prompted Essays, created by Xu Jiajin, 781 essays; 291,911 tokens) and argumentative essays in LOCNESS (the Louvain Corpus of Native English Essays, created by Granger, 323 essays; 230,138 tokens) were selected. Native argumentative essays from BAWE’s (British Academic Written English, created by Hilary Nesi) Arts and Humanities disciplinary group were chosen (512 essays; 1,360,932 tokens). In total, 1,616 essays comprising 1,882,981 tokens were examined. The dataset comprises 976 datapoints of causal subordinations conjoined by ""because"" and ""since"" in students' argumentative essays--488 data points of all ""since"" subordinations, and 488 randomly selected ""because"" subordinations. On these data points, ten contextual features that are potential predictors of people's choices between causal subordinators ""because"" and ""since"" were annotated. The ten contextual features annotated are ""position"", ""separation"", ""embeddedness"", ""initial adverbials"", ""sub-clause"", ""de-ranking"", ""clause-length ratio"", ""hedging terms"", ""clausal relationship"", and ""bridging"".  Overall fourteen variables including ten contetual features are annotated:  (1) ""No."" is the ID of each data point(this is one ID marker); (2) ""subordinator"" marks the logical subordinators (this categorical variable has two values: ""because"" and ""since"");  (3) ""position"" marks the logical adverbial clause positions compared with the main clause (this categorical variable has two values: ""preposed"" or ""postposed"");  (4) ""sep"" indicates whether a separating punctuation mark exists between the subordinate and main clauses(this categorical variable has two values: ""YES"" or ""NO""); (5) ""embeddedness"" indicates whether a complex sentence is embedded in a larger comlex sentence(this categorical variable has two values: ""YES"" or ""NO"");  (6) ""ini.adv"" denotes whether an initial adverbial exists in the causal subordination(this categorical variable has two values: ""YES"" or ""NO""); (7) ""sub-clau"" indicates whether the causal subordinate contains sub-clauses of any type(this categorical variable has two values: ""YES"" or ""NO""); (8) ""deranking"" indicates whether the predicate of the subordinate clause is complete(this categorical variable has two values: ""YES"" or ""NO"");  (9) ""sub.main.ratio"" is the length ratio of the subordinate and main clauses in terms of word count (this numerical variable is converted into ln value for better interpretation);  (10) ""hedging"" indicates whether a hedging term exists in the subordinate clause(this categorical variable has two values: ""YES"" or ""NO"");  (11) ""clau.rel"" denotes the interclausal relationships on the general level(this categorical variable has two values: ""direct"" or ""indirect""); (12) ""spc.clau.rel2"" denotes the interclausal relationships on the secondary level(this categorical variable has five values: ""im"", ""rm"", ""asst"", ""inpr"", and ""sugg""); (13) ""bridging"" indicates whether the subordinate clause contains any information referring back to the preceding clause(this categorical variable has two values: ""YES"" or ""NO""); (14) ""source"" shows specific corpora the data points come from (this categorical variable has three values: ""NESSIE"", ""LOCNESS"", or ""BAWE"") ; This dataset was constructed to explore contextual features that discriminate between causal subordinators of ""because"" and ""since"" and to rank the effective features.",,https://doi.org/10.18710/RULYMP,2022,2026-04-17T21:35:05.818109+00:00,dataverse,doi_10.18710_RULYMP_8LS73Q,,SCRAPING
342,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/RULYMP/NCLF5C&version=1.2,,QDA_PROJECT,exact.matches.2.r,"The dataset supports the research article ""Salience-simplification strategy to markedness of causal subordinators: The case of “because” and “since” in argumentative essays"". In total, the dataset marks features of 976 causal adverbial subordinations retrieved from student argumentative essays.Data points were extracted from three corpora. Specifically, all essays in NESSIE (Native English Speakers’ Similarly or Identically-prompted Essays, created by Xu Jiajin, 781 essays; 291,911 tokens) and argumentative essays in LOCNESS (the Louvain Corpus of Native English Essays, created by Granger, 323 essays; 230,138 tokens) were selected. Native argumentative essays from BAWE’s (British Academic Written English, created by Hilary Nesi) Arts and Humanities disciplinary group were chosen (512 essays; 1,360,932 tokens). In total, 1,616 essays comprising 1,882,981 tokens were examined. The dataset comprises 976 datapoints of causal subordinations conjoined by ""because"" and ""since"" in students' argumentative essays--488 data points of all ""since"" subordinations, and 488 randomly selected ""because"" subordinations. On these data points, ten contextual features that are potential predictors of people's choices between causal subordinators ""because"" and ""since"" were annotated. The ten contextual features annotated are ""position"", ""separation"", ""embeddedness"", ""initial adverbials"", ""sub-clause"", ""de-ranking"", ""clause-length ratio"", ""hedging terms"", ""clausal relationship"", and ""bridging"".  Overall fourteen variables including ten contetual features are annotated:  (1) ""No."" is the ID of each data point(this is one ID marker); (2) ""subordinator"" marks the logical subordinators (this categorical variable has two values: ""because"" and ""since"");  (3) ""position"" marks the logical adverbial clause positions compared with the main clause (this categorical variable has two values: ""preposed"" or ""postposed"");  (4) ""sep"" indicates whether a separating punctuation mark exists between the subordinate and main clauses(this categorical variable has two values: ""YES"" or ""NO""); (5) ""embeddedness"" indicates whether a complex sentence is embedded in a larger comlex sentence(this categorical variable has two values: ""YES"" or ""NO"");  (6) ""ini.adv"" denotes whether an initial adverbial exists in the causal subordination(this categorical variable has two values: ""YES"" or ""NO""); (7) ""sub-clau"" indicates whether the causal subordinate contains sub-clauses of any type(this categorical variable has two values: ""YES"" or ""NO""); (8) ""deranking"" indicates whether the predicate of the subordinate clause is complete(this categorical variable has two values: ""YES"" or ""NO"");  (9) ""sub.main.ratio"" is the length ratio of the subordinate and main clauses in terms of word count (this numerical variable is converted into ln value for better interpretation);  (10) ""hedging"" indicates whether a hedging term exists in the subordinate clause(this categorical variable has two values: ""YES"" or ""NO"");  (11) ""clau.rel"" denotes the interclausal relationships on the general level(this categorical variable has two values: ""direct"" or ""indirect""); (12) ""spc.clau.rel2"" denotes the interclausal relationships on the secondary level(this categorical variable has five values: ""im"", ""rm"", ""asst"", ""inpr"", and ""sugg""); (13) ""bridging"" indicates whether the subordinate clause contains any information referring back to the preceding clause(this categorical variable has two values: ""YES"" or ""NO""); (14) ""source"" shows specific corpora the data points come from (this categorical variable has three values: ""NESSIE"", ""LOCNESS"", or ""BAWE"") ; This dataset was constructed to explore contextual features that discriminate between causal subordinators of ""because"" and ""since"" and to rank the effective features.",,https://doi.org/10.18710/RULYMP,2022,2026-04-17T21:35:07.744803+00:00,dataverse,doi_10.18710_RULYMP_NCLF5C,,SCRAPING
